Computer,TimeGenerated [UTC],EventId,SubType,ClientIP,Name,Result,Message,TaskCategory,QueryType,ResultCode,MaliciousIP,IndicatorThreatType,Description,Confidence,Severity,ReportReferenceLink,RemoteIPLongitude,RemoteIPLatitude,RemoteIPCountry,Type,_ResourceId
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.553 PM",257,LookupQuery,192.168.224.35,s.zmctrack.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.373 PM",257,LookupQuery,192.168.224.35,player.adtelligent.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.350 PM",257,LookupQuery,192.168.224.35,player.adtelligent.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.294 PM",257,LookupQuery,192.168.224.35,www.googletagservices.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.279 PM",257,LookupQuery,192.168.224.35,www.googletagservices.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.224 PM",257,LookupQuery,192.168.224.35,www.googleadservices.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.224 PM",257,LookupQuery,192.168.224.35,www.googleadservices.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.224 PM",257,LookupQuery,192.168.224.35,www.googletagmanager.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.216 PM",257,LookupQuery,192.168.224.35,ls.hit.gemius.pl,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.216 PM",257,LookupQuery,192.168.224.35,ls.hit.gemius.pl,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.212 PM",257,LookupQuery,192.168.224.35,gaua.hit.gemius.pl,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.207 PM",257,LookupQuery,192.168.224.35,connect.facebook.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.194 PM",257,LookupQuery,192.168.224.35,connect.facebook.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.190 PM",257,LookupQuery,192.168.224.35,gaua.hit.gemius.pl,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.103 PM",257,LookupQuery,192.168.224.35,images.weserv.nl,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:13.100 PM",257,LookupQuery,192.168.224.35,images.weserv.nl,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:11.953 PM",257,LookupQuery,192.168.59.43,notify.adobe.io,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:11.939 PM",257,LookupQuery,192.168.59.43,notify.adobe.io,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:09.199 PM",257,LookupQuery,192.168.224.35,onetag-sys.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:09.176 PM",257,LookupQuery,192.168.32.9,www.tuya.com.co,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.725 PM",257,LookupQuery,192.168.224.35,gem.gbc.criteo.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.690 PM",257,LookupQuery,192.168.224.35,ag.gbc.criteo.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.479 PM",257,LookupQuery,192.168.224.35,etc.dt07.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.476 PM",257,LookupQuery,192.168.224.35,etc.dt07.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.471 PM",257,LookupQuery,192.168.224.35,counter.yadro.ru,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.471 PM",257,LookupQuery,192.168.224.35,counter.yadro.ru,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.452 PM",257,LookupQuery,192.168.224.35,static.criteo.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.452 PM",257,LookupQuery,192.168.224.35,static.criteo.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.450 PM",257,LookupQuery,192.168.224.35,ad.mail.ru,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.448 PM",257,LookupQuery,192.168.224.35,ad.mail.ru,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:08.379 PM",257,LookupQuery,192.168.224.35,s-img.idealmedia.io,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:07.881 PM",257,LookupQuery,192.168.224.35,www.idealmedia.io,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:07.876 PM",257,LookupQuery,192.168.224.35,www.idealmedia.io,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:02.304 PM",257,LookupQuery,192.168.32.9,dev.puntofarma.com.py,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:47:00.024 PM",257,LookupQuery,192.168.32.9,etax.ird.gov.np,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:59.058 PM",257,LookupQuery,192.168.16.120,api.prod.coms.connect.axis.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:58.587 PM",257,LookupQuery,192.168.59.53,status.avid.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:58.552 PM",257,LookupQuery,192.168.59.53,status.avid.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:58.180 PM",257,LookupQuery,192.168.224.35,ap.lijit.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:58.159 PM",257,LookupQuery,192.168.224.35,ap.lijit.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:54.917 PM",257,LookupQuery,192.168.32.9,www.realtyprice.kr,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:54.090 PM",257,LookupQuery,192.168.32.9,www2.embratel.com.br,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.983 PM",257,LookupQuery,192.168.224.35,servicer.idealmedia.io,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.723 PM",257,LookupQuery,192.168.57.76,fp.msedge.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.723 PM",257,LookupQuery,192.168.57.76,fp.msedge.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.575 PM",257,LookupQuery,192.168.224.35,ssp-sync.criteo.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.525 PM",257,LookupQuery,192.168.57.76,a-ring-fallback.msedge.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.525 PM",257,LookupQuery,192.168.57.76,a-ring-fallback.msedge.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.437 PM",257,LookupQuery,192.168.57.76,fp-vp.azureedge.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.436 PM",257,LookupQuery,192.168.57.76,fp-vp.azureedge.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.418 PM",257,LookupQuery,192.168.224.35,bidder.criteo.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.222 PM",257,LookupQuery,192.168.57.76,s-ring.msedge.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:52.222 PM",257,LookupQuery,192.168.57.76,s-ring.msedge.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:49.401 PM",257,LookupQuery,192.168.59.55,s-ring.msedge.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:49.352 PM",257,LookupQuery,192.168.59.55,s-ring.msedge.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:49.196 PM",257,LookupQuery,192.168.59.55,a-ring.msedge.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:49.196 PM",257,LookupQuery,192.168.59.55,a-ring.msedge.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:49.100 PM",257,LookupQuery,192.168.59.55,fp-vs-nocache.azureedge.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:49.100 PM",257,LookupQuery,192.168.59.55,fp-vs-nocache.azureedge.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:46.894 PM",257,LookupQuery,192.168.57.67,mobile.launchdarkly.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:46.894 PM",257,LookupQuery,192.168.57.67,mobile.launchdarkly.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:46.874 PM",257,LookupQuery,192.168.59.55,fp.msedge.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:46.825 PM",257,LookupQuery,192.168.59.55,fp.msedge.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:45.318 PM",257,LookupQuery,192.168.57.53,everywhere.avid.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:45.071 PM",257,LookupQuery,192.168.59.87,cdn.onenote.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:45.067 PM",257,LookupQuery,192.168.59.87,cdn.onenote.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:44.696 PM",257,LookupQuery,192.168.59.83,telemetrics.klaviyo.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:44.677 PM",257,LookupQuery,192.168.59.83,telemetrics.klaviyo.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:44.512 PM",257,LookupQuery,192.168.32.9,nwgtw-prd.poreskaupravars.org,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:41.456 PM",257,LookupQuery,192.168.224.38,hl2rcv.adobe.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:37.928 PM",257,LookupQuery,192.168.224.35,go.rcvlink.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:37.335 PM",257,LookupQuery,192.168.224.35,adx.adform.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:37.306 PM",257,LookupQuery,192.168.224.35,prg.smartadserver.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:37.272 PM",257,LookupQuery,192.168.224.35,prg.smartadserver.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:36.989 PM",257,LookupQuery,192.168.32.9,www.tuya.com.co,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:35.880 PM",257,LookupQuery,192.168.32.9,www2.embratel.com.br,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:34.861 PM",257,LookupQuery,192.168.32.9,axa.mx,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:33.824 PM",257,LookupQuery,192.168.32.9,cmedimage.ddns.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:32.837 PM",258,LookupQuery,192.168.49.40,UAC02YX04PJV3Q,,,,AAAA,2,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:32.420 PM",257,LookupQuery,192.168.16.70,www.powershellgallery.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:32.420 PM",257,LookupQuery,192.168.16.70,www.powershellgallery.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:32.324 PM",257,LookupQuery,192.168.16.70,www.powershellgallery.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:31.851 PM",257,LookupQuery,192.168.59.79,crl.comodoca.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:31.851 PM",257,LookupQuery,192.168.59.79,crl.comodoca.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:31.147 PM",257,LookupQuery,192.168.59.43,mobile.launchdarkly.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:31.147 PM",257,LookupQuery,192.168.59.43,mobile.launchdarkly.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:30.154 PM",257,LookupQuery,192.168.224.42,in.appcenter.ms,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:30.119 PM",257,LookupQuery,192.168.224.42,in.appcenter.ms,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:29.461 PM",257,LookupQuery,192.168.51.113,crl.verisign.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:29.461 PM",257,LookupQuery,192.168.51.113,crl.verisign.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:27.916 PM",257,LookupQuery,192.168.224.42,o.ss2.us,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:27.900 PM",257,LookupQuery,192.168.224.42,o.ss2.us,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:27.815 PM",257,LookupQuery,192.168.59.83,google.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:27.815 PM",257,LookupQuery,192.168.59.83,google.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:27.662 PM",257,LookupQuery,192.168.32.9,phlb1.purestorage.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:27.505 PM",257,LookupQuery,192.168.59.83,www.paypal.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:27.456 PM",257,LookupQuery,192.168.59.83,www.paypal.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:27.238 PM",257,LookupQuery,192.168.59.83,godog.shopifycloud.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:27.189 PM",257,LookupQuery,192.168.59.83,godog.shopifycloud.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:26.335 PM",257,LookupQuery,192.168.224.35,fo-ssp.omnitagjs.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:23.682 PM",257,LookupQuery,192.168.32.9,dud.formatsoftware.de,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:23.605 PM",257,LookupQuery,192.168.32.9,dud.formatsoftware.de,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:22.947 PM",257,LookupQuery,192.168.57.53,mobile.launchdarkly.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:22.926 PM",257,LookupQuery,192.168.57.53,mobile.launchdarkly.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:20.769 PM",257,LookupQuery,192.168.59.83,democentral.reamaze.io,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:20.769 PM",257,LookupQuery,192.168.59.83,democentral.reamaze.io,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:20.184 PM",257,LookupQuery,192.168.59.83,ws.reamaze.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:20.131 PM",257,LookupQuery,192.168.59.83,ws.reamaze.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:20.044 PM",257,LookupQuery,192.168.59.83,cdnjs.cloudflare.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:20.041 PM",257,LookupQuery,192.168.59.83,push.reamaze.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:20.040 PM",257,LookupQuery,192.168.59.83,push.reamaze.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:20.039 PM",257,LookupQuery,192.168.59.83,cdnjs.cloudflare.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.961 PM",257,LookupQuery,192.168.59.83,static-forms.klaviyo.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.945 PM",257,LookupQuery,192.168.59.83,fast.a.klaviyo.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.945 PM",257,LookupQuery,192.168.59.83,fast.a.klaviyo.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.945 PM",257,LookupQuery,192.168.59.83,static-forms.klaviyo.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.821 PM",257,LookupQuery,192.168.59.83,static-tracking.klaviyo.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.771 PM",257,LookupQuery,192.168.59.83,static-tracking.klaviyo.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.644 PM",257,LookupQuery,192.168.57.56,x1.c.lencr.org,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.639 PM",257,LookupQuery,192.168.57.56,x1.c.lencr.org,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.481 PM",257,LookupQuery,192.168.59.83,static.klaviyo.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.458 PM",257,LookupQuery,192.168.59.83,connect.nosto.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.456 PM",257,LookupQuery,192.168.59.83,connect.nosto.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.449 PM",257,LookupQuery,192.168.59.83,geolocation-recommendations.shopifycloud.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.435 PM",257,LookupQuery,192.168.59.83,cdn.reamaze.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.432 PM",257,LookupQuery,192.168.59.83,cdn.reamaze.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.428 PM",257,LookupQuery,192.168.59.83,static.klaviyo.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.414 PM",257,LookupQuery,192.168.59.83,geolocation-recommendations.shopifycloud.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.144 PM",257,LookupQuery,192.168.59.83,sessions.bugsnag.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:19.144 PM",257,LookupQuery,192.168.59.83,sessions.bugsnag.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.953 PM",257,LookupQuery,192.168.59.83,stamped.io,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.939 PM",257,LookupQuery,192.168.59.83,stamped.io,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.891 PM",257,LookupQuery,192.168.59.83,shop.app,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.877 PM",257,LookupQuery,192.168.59.83,shop.app,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.746 PM",257,LookupQuery,192.168.59.83,cdn1.stamped.io,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.737 PM",257,LookupQuery,192.168.59.83,monorail-edge.shopifysvc.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.689 PM",257,LookupQuery,192.168.59.83,cdn1.stamped.io,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.685 PM",257,LookupQuery,192.168.59.83,www.googleadservices.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.684 PM",257,LookupQuery,192.168.59.83,www.googleadservices.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.662 PM",257,LookupQuery,192.168.59.83,monorail-edge.shopifysvc.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.413 PM",257,LookupQuery,192.168.59.83,v.shopify.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.350 PM",257,LookupQuery,192.168.59.83,cdn.shopifycloud.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.339 PM",257,LookupQuery,192.168.59.83,productreviews.shopifycdn.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.338 PM",257,LookupQuery,192.168.59.83,productreviews.shopifycdn.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.338 PM",257,LookupQuery,192.168.59.83,v.shopify.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.333 PM",257,LookupQuery,192.168.59.83,www.googletagmanager.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.326 PM",257,LookupQuery,192.168.59.83,cdn.shopifycloud.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.300 PM",257,LookupQuery,192.168.59.83,fonts.shopifycdn.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.299 PM",257,LookupQuery,192.168.59.83,fonts.shopifycdn.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.288 PM",257,LookupQuery,192.168.59.83,cdn.shopify.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.288 PM",257,LookupQuery,192.168.59.83,cdn.shopify.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:18.280 PM",257,LookupQuery,192.168.59.83,www.googletagmanager.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:17.450 PM",257,LookupQuery,192.168.32.9,portal.cttexpresso.pt,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:17.447 PM",257,LookupQuery,192.168.59.83,japanesetaste.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:17.435 PM",257,LookupQuery,192.168.59.83,japanesetaste.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 4:46:17.289 PM",257,LookupQuery,192.168.57.53,status.avid.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
